tissue	Module	Annotation	moduleSize	hubs.MEGENA	keyDrivers.BN	sqrtBMI.Rho	sqrtBMI.Pval	sqrtBMI.P.adj	logmatsuda.Rho	logmatsuda.Pval	logmatsuda.P.adj	logmatsuda.All.Overlap.Size	logmatsuda.All.FE	logmatsuda.All.Pvalue	logmatsuda.All.P.adj	sqrtBMI.All.Overlap.Size	sqrtBMI.All.FE	sqrtBMI.All.Pvalue	sqrtBMI.All.P.adj	CisEQTLs.Overlap.Size	CisEQTLs.FE	CisEQTLs.Pvalue	CisEQTLs.P.adj	logmatsuda.rank	Parent
adipose	M103	NA	39	UCHL5,ZNF207		0.0552346258012257	0.125676040058553	0.193878281309841	-0.0507579470877848	0.160764827806772	0.222259570683679	3	0.2	0.999999768436178	1	3	0.2	0.999994273241331	1	12	0.541410018831261	0.999722329005792	1	376	M11
adipose	M531	GO_REGULATION_OF_CELLULAR_RESPONSE_TO_HYPOXIA	11	SNX17	SNX17	0.0706420884229867	0.0500539934452753	0.0844244022776976	0.00915071104766662	0.800509642110796	0.854552487147812	3	0.6	0.906469488304998	1	3	0.7	0.82533226100025	1	8	1.27969640814662	0.226446505585815	0.387298907642264	377	M217
adipose	M290	NA	66	KTN1,SERINC1		-0.0353114829954759	0.327793865538812	0.445870150437201	0.0607562370671692	0.0931056485380265	0.134604166172118	19	0.7	0.99086780678907	1	15	0.6	0.994105192200266	1	46	1.22637572447384	0.0219579716006586	0.0740388839902242	378	M72
adipose	M115	GO_DEPHOSPHORYLATION	139	CLVS1,CAPNS1,CPNE2,C5orf45,PPP2R1A,UBA1,CCDC152,VEZF1,TMEM222	CLVS1,C5orf45	0.0491192194662343	0.173320789423576	0.254582423509486	-0.044859887032764	0.215212870250241	0.285072545410005	43	0.7	0.997445186823266	1	39	0.8	0.984980224440482	1	76	0.962073918354831	0.726823350042551	0.983349238292863	379	M12
adipose	M164	NA	30	ITCH,MIB1,SMAD2	ITCH	-0.0426478336164011	0.237188005552414	0.333380918915337	0.0496176965764321	0.170388027044717	0.233017139688181	10	0.8	0.877085900728489	1	7	0.6	0.957368349924174	1	20	1.17305504080107	0.183561870240915	0.337753841243283	380	M27
adipose	M646	GO_PLATELET_AGGREGATION	20	PPP2R1A		0.0471766169376673	0.190975283315455	0.276886800451633	-0.0446848978938643	0.217009613740831	0.286701996221567	8	1	0.65657778991016	1	8	1.1	0.450100335439877	1	14	1.23170779284112	0.167913339582995	0.313520848077474	381	M396
adipose	M360	NA	24	SNORA16A,CACNA2D4,RPL38	SNORA16A	-0.0543612497885514	0.131778016365002	0.201449173053448	0.0359308306812959	0.32095705007818	0.401990760741483	3	0.3	0.999668662318684	1	1	0.1	0.99998080439241	1	5	0.366579700250333	0.999935673517805	1	382	M100
adipose	M402	REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT	45	CANX,LAMC1	LAMC1	0.00849506486171474	0.813937270758356	0.878149805978098	0.0655125857993077	0.0701452828140691	0.10347963004058	16	0.8	0.850669514189871	1	15	0.9	0.715533005528505	1	37	1.44676788365465	0.000289230733761695	0.0022867304888034	383	M117
adipose	M472	GO_PROTEIN_FOLDING	65	FKBP2,HNRNPF,PMVK,ZNF428	ZNF428	0.0453029997326404	0.209221245086887	0.3007555398124	0.0144954987873623	0.688942109918935	0.769546815935941	25	0.9	0.762313396023498	1	22	0.9	0.707160306665168	1	42	1.13696103954565	0.125880048009793	0.251760096019586	384	M133
adipose	M593	NA	12	C11orf49,CACNA2D4,RPL38	CACNA2D4	-0.0422927346534125	0.241119306098675	0.33796778084745	0.0440714240611969	0.223393612454058	0.29436762474415	2	0.4	0.986165804995095	1	0	0	1	1	1	0.146631880100133	0.999958323533242	1	385	M360
adipose	M672	REACTOME_RNA_POL_I_PROMOTER_OPENING	10	HIST1H3H		0.00438867043609572	0.903228957577378	0.938467869679986	-0.0648341393584313	0.0731045792265948	0.10753173572284	2	0.5	0.964907534837084	1	1	0.3	0.989145175897529	1	6	1.05574953672096	0.552033833009241	0.780248937158313	386	M444
adipose	M425	NA	46	CAV3		-0.0373500525334712	0.300622530659643	0.411121623010214	0.048413961072281	0.181007687127777	0.246873018023329	4	0.2	0.999999923402502	1	3	0.2	0.999999669842573	1	11	0.420769742896035	0.999998723320503	1	387	M122
adipose	M64	NA	31	RAB36,ZSCAN20		0.0288884617847411	0.423428667701407	0.552203365610597	-0.0535095933335906	0.139236144169118	0.196797455166407	3	0.2	0.999988196331588	1	1	0.1	0.999999194646001	1	7	0.397325094464877	0.999977740631885	1	388	M10
adipose	M319	GO_INFLAMMASOME_COMPLEX	19	DAZAP2,SNAP23	SNAP23	0.0045034838836944	0.900710214874045	0.938467869679986	-0.0432164338563068	0.232512888761287	0.304009100034138	7	0.9	0.753810587411115	1	7	1	0.569042826169596	1	15	1.38914412726442	0.0396820454124512	0.108076523745236	389	M80
adipose	M532	NA	13	MRPS12,PSMB5		0.0470404073942936	0.192260998218204	0.277954471709747	-0.00761669811845264	0.833413224802657	0.882232409519131	5	0.9	0.702393929269571	1	4	0.8	0.755465371306568	1	10	1.35352504707815	0.116830700239778	0.244732264096913	390	M221
adipose	M554	GO_KERATIN_FILAMENT	118	LIPH,CT60,RPS4Y2,SLC22A2,ADH6,FAM205A	SLC22A2	0.030762565264672	0.39396909447993	0.523224046737126	-0.049760507655862	0.169159692596757	0.231964239712626	11	0.2	1	1	5	0.1	1	1	32	0.477174931851281	0.999999999985792	1	391	M259
adipose	M259	GO_KERATIN_FILAMENT	141	LIPH,CT60,MANSC4,KRTAP5-7,RPS4Y2,SLC22A2,ADH6,FAM205A	SLC22A2	0.0295048086542506	0.413600983753254	0.541959313037	-0.0504959123444464	0.162939173329079	0.224651830257531	12	0.2	1	1	5	0.1	1	1	34	0.424296504119535	1	1	392	M60
adipose	M52	NA	185	DRD1,RFX6,UBE2U,C17orf77,PLA2G1B,ECT2L,ZNF19	DRD1	0.0345449560360271	0.338409772570037	0.456627586454503	-0.0463774155749943	0.200078523562401	0.268540405630172	19	0.2	1	1	13	0.2	1	1	60	0.570675425254573	0.999999999994627	1	393	M10
adipose	M265	NA	10	SPATA31D3		0.034966530092646	0.332544266505405	0.449912831154372	-0.0456846558615173	0.206888353269877	0.276215057399888	1	0.2	0.995757036689297	1	0	0	1	1	2	0.35191651224032	0.996823758091615	1	394	M64
adipose	M412	NA	11	VAMP3		0.0395579771637005	0.272932127754352	0.379405650120061	0.0385367978323755	0.287089727055056	0.364993472085072	3	0.6	0.906469488304998	1	2	0.5	0.949638408476094	1	8	1.27969640814662	0.226446505585815	0.387298907642264	395	M119
adipose	M404	NA	11	HARS		0.0516243894884438	0.152388436305698	0.226789849325539	0.0176558506148398	0.625850079438047	0.710045157389354	5	1.1	0.524399500084085	1	2	0.5	0.949638408476094	1	5	0.799810255091636	0.856630820622058	1	396	M117
adipose	M424	NA	64	ADPRHL1,COLGALT2,ZNF440	ZNF440	0.027061080123287	0.453355959478494	0.574932620291022	-0.0480890310215323	0.183956644491403	0.250220597077016	7	0.3	0.999999991935412	1	4	0.2	0.999999997814788	1	21	0.577363027894275	0.999969063309289	1	397	M121
adipose	M142	GO_CHROMOSOME_ORGANIZATION	273	C10orf118,ESCO1,DDX6,CEP350,MIER1,BCLAF1,IQGAP1,BOD1L1,ARGLU1,MIS18BP1,SAFB2,SMC3,EIF3L,XRN1	C10orf118,CDC27,IQGAP1	-0.0417219004864023	0.247534573360609	0.345048193169333	0.027809442282328	0.442450378383588	0.530521069815392	97	0.8	0.988866502246006	1	82	0.8	0.988806830428931	1	175	1.12793753923179	0.00822278286502874	0.0358683459457288	398	M20
adipose	M95	NA	146	SDCBP,MORF4L1,MATR3,PTGES3	SDCBP	0.029899519308066	0.407378711012223	0.536806322323398	-0.0452427938787092	0.211318653488903	0.281387470172065	30	0.5	0.999999990044995	1	21	0.4	0.99999999927346	1	47	0.566440961482707	0.999999999498292	1	399	M11
adipose	M18	GO_NUCLEOPLASM_PART	213	FKBP2,HNRNPUL2,FAM134C,HNRNPF,PMVK,MAP4K4,CHP1,NEK9,PTPRF,SPTBN1,SPOP,THOP1,SLC12A4,EXTL3,DRAXIN,ZNF428	FKBP2,FAM134C,MAP4K4,ZNF428	-0.00808052207735604	0.822862530960022	0.880956010038118	0.0560523301287439	0.1213784341996	0.172521032879207	67	0.7	0.999474343046005	1	57	0.7	0.998930975552559	1	124	1.02435792295304	0.36772718654443	0.56214488335795	400	M4
adipose	M54	GO_SENSORY_PERCEPTION	436	GRM1,GLIPR1L1,CNNM1,KIAA0895,CACNA1S,MAP4K2,KCNH3,C19orf26,LIPC,GPR115,ALOXE3,PHOX2A,PDE4C,CREG2,VN1R1,CDX1	GRM1,KIAA0895	0.0255547844666729	0.478895514567598	0.596850074805923	-0.0474937436223096	0.189451130231815	0.257003409912328	44	0.2	1	1	24	0.2	1	1	124	0.500431737589446	1	1	401	M10
adipose	M550	NA	362	GRM1,GLIPR1L1,CNNM1,KIAA0895,CACNA1S,MAP4K2,KCNH3,LIPC,GPR115,CREG2	GRM1,KIAA0895	0.0257146637695619	0.47614806107033	0.594891157781697	-0.0470643454442941	0.193488755604568	0.26108082756243	39	0.3	1	1	23	0.2	1	1	105	0.510376157254607	1	1	402	M243
adipose	M217	GO_TELOMERE_CAP_COMPLEX	27	PEF1	MXRA8	0.0312621010167071	0.386330859093244	0.515787373881745	0.0431577333563159	0.233148518295625	0.30405451097316	6	0.5	0.991128904354057	1	6	0.6	0.962780109505055	1	18	1.17305504080107	0.202003126267406	0.362459510252864	403	M48
adipose	M267	NA	10	RAB36,BHLHE23		0.0325591407538309	0.366923589022328	0.492475692427846	-0.0419104281431533	0.246946325729901	0.319577598003401	1	0.2	0.995757036689297	1	0	0	1	1	3	0.52787476836048	0.979317428695756	1	404	M64
adipose	M243	NA	374	GRM1,GLIPR1L1,CNNM1,KIAA0895,CACNA1S,MAP4K2,KCNH3,C19orf26,LIPC,GPR115,PHOX2A,CREG2	GRM1,KIAA0895	0.0250013904833811	0.488471703430179	0.607289144805087	-0.0466470626206145	0.197472542784698	0.265747624066641	40	0.3	1	1	23	0.2	1	1	108	0.50811475029351	1	1	405	M54
adipose	M60	NABA_SECRETED_FACTORS	176	LIPH,CT60,C9orf96,MANSC4,KRTAP5-7,RPS4Y2,SLC22A2,ADH6,FAM205A		0.0264591243624222	0.46346910088519	0.583371554845537	-0.0451288103735899	0.212472528767688	0.282181363665223	16	0.2	1	1	7	0.1	1	1	41	0.409902755734463	1	1	406	M10
adipose	M280	GO_MICROTUBULE_ORGANIZING_CENTER_PART	128	STXBP3,MED23,MYSM1,MORC3,7-Mar,PCNXL4	STXBP3	-0.0477464391271747	0.185665043893143	0.269961241982558	0.0227814362134736	0.529247789383755	0.617049265963548	34	0.6	0.999912559200543	1	37	0.8	0.969906262166614	1	77	1.05849888447284	0.251397658150746	0.424024050080926	407	M70
adipose	M413	NA	17	EXOC5,PJA2		-0.0124939662484247	0.729234671542143	0.818165729047282	0.05215316951976	0.149554331831189	0.207896955787312	4	0.6	0.967907839096109	1	4	0.6	0.916486707151889	1	11	1.13855342195398	0.344807715637139	0.535192343903044	408	M119
adipose	M86	NA	58	HNRNPH1,CCNL1,ZNF700,AKAP17A,SENP7	CCNL1	-0.0172964960555005	0.631786111059203	0.740620551448311	-0.0438468611438802	0.22576368245879	0.296717982660124	16	0.7	0.992335063559254	1	13	0.6	0.992466820847842	1	44	1.33485573608397	0.00203070484485994	0.0115735584070211	409	M11
adipose	M63	GO_GENE_SILENCING	61	HIST1H2AJ,SPANXN1,SPATA32,DYDC1		0.0302948213773052	0.401203286884506	0.531436814564293	-0.0408082659470915	0.259605175200309	0.334249920232459	4	0.2	0.99999999995222	1	2	0.1	0.999999999964271	1	14	0.403838620603646	0.999999984602915	1	410	M10
adipose	M436	GO_G_PROTEIN_COUPLED_RECEPTOR_ACTIVITY	18	SLC25A47,ABCB9		-0.00825060001066356	0.819197852153336	0.880072427154115	-0.052380680864017	0.147784167604486	0.206002173024436	0	0	1	1	0	0	1	1	5	0.488772933667111	0.99693837520384	1	411	M126
adipose	M363	NA	22	RAB11B		0.0213518053310719	0.554122864753173	0.672388895839582	-0.0458490976731356	0.205256888593987	0.274761866742216	1	0.1	0.999993994027257	1	0	0	1	1	4	0.319924102036654	0.999963239323223	1	412	M105
adipose	M253	GO_SEROTONIN_METABOLIC_PROCESS	17	ACTRT1		0.0279458638823573	0.438719305606677	0.569210175992253	-0.038378788952263	0.289071970543571	0.366592524047737	2	0.3	0.998763801760458	1	0	0	1	1	5	0.517524282706353	0.994393967021605	1	413	M57
adipose	M438	NA	33	PRAP1		0.0368488213905547	0.307160184488281	0.41893006294089	-0.0294590469495377	0.41585052816086	0.503398007773672	3	0.2	0.999995538447655	1	3	0.2	0.999937067055323	1	4	0.213282734691103	0.999999988086595	1	414	M127
adipose	M57	REACTOME_OLFACTORY_SIGNALING_PATHWAY	131	RHD,ACTRT1,CELA2B,GPX5,C10orf99,CLRN3,INA,SLC39A5,TP53AIP1	RHD,INA	0.022682976309429	0.529686041042286	0.647394050162793	-0.0387167992970736	0.284842766005549	0.363048966243849	4	0.1	1	1	2	0	1	1	34	0.45668555023553	0.99999999999984	1	415	M10
adipose	M104	NA	38	NPPC,VPS36		0.0222615468210248	0.537362872421941	0.65361926309015	-0.0378489834349936	0.295785491122581	0.374168646270064	3	0.2	0.999999619472124	1	1	0.1	0.999999966263411	1	11	0.509352846663621	0.999866846834784	1	416	M11
adipose	M229	NA	11	PARL,PDAP1		-0.0274939042155222	0.4461617974377	0.572194871693839	0.033922442661288	0.348766870769856	0.431930466430552	2	0.4	0.977893767399769	1	0	0	1	1	7	1.11973435712829	0.445932925161703	0.661706921207689	417	M48
adipose	M252	REACTOME_OLFACTORY_SIGNALING_PATHWAY	100	RHD,CELA2B,C10orf99,INA,SLC39A5,TP53AIP1	INA	0.0199722565710515	0.580015237181141	0.693482967649363	-0.0391288151580827	0.279744357000532	0.357451122834014	2	0	1	1	2	0.1	1	1	27	0.475087291524432	0.999999999645261	1	418	M57
adipose	M443	NA	20	FEV,C4BPB		-0.0267313857383899	0.458879516299009	0.579035000616704	0.0339235550223608	0.348751057099254	0.431930466430552	4	0.5	0.990043177997144	1	1	0.1	0.999882542418064	1	8	0.70383302448064	0.959077945282004	1	419	M128
adipose	M10	GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	2364	KRT85,POTEA,DRD1,CYP2B6,GRM1,LRRIQ1,GLIPR1L1,KRTDAP,ZFP42,CNNM1,DEFB114,RFX6,OR51Q1,CFHR2,RHD,ACTRT1,TMEM156,OR52K1,KIAA0895,AP3B2,TMEM253,CYLC2,TNFSF18,UBE2U,GPALPP1,IFNA21,ADARB2,CACNA1S,CELA2B,OLFM3,MAP4K2,GPX5,C4orf17,LIPH,ANKRD66,SMR3A,DSC3,TREH,CACNB2,KCNH3,NAA60,FGA,C17orf77,CD274,IL31RA,RBM46,KIAA1644,FABP7,SSX1,C19orf26,HIST1H2AJ,C10orf99,TMEM130,CT60,C9orf96,LIPC,C11orf94,KLK3,FAM180A,GPR115,PLA2G1B,MANSC4,CLRN3,INA,LY6G6C,ALOXE3,HIST1H2BO,KRT14,PHOX2A,KRTAP5-7,SYT10,EFNA3,BBS1,ATP13A5,EQTN,MYH6,RPS4Y2,CACTIN,SLC39A5,ZSWIM2,SLC22A2,DSCR4,ADH6,PRDM7,ST8SIA5,LATS1,ARHGEF19,CYSLTR2,C21orf88,SPANXN1,CLDN17,GJB6,USB1,C13orf35,HSD3B2,KRT33A,SPATA32,ABCB8,PPP1R1C,FAM205A,IFNA5,VN1R1,DYDC1,CCDC157,OR4N2,OR5H1,LINC00922,TCHH,TP53AIP1,ZNF714,SLC17A6,ZNF333,ZNF19	POTEA,DRD1,LRRIQ1	0.0268635342291872	0.456661049989468	0.577676228236677	-0.0337529483180494	0.351181766232734	0.433409691984789	172	0.2	1	1	100	0.1	1	1	623	0.463714016763366	1	1	420	M3
adipose	M298	NA	25	CRNDE		-0.0260721546793755	0.470036054989992	0.588708524319148	0.0327061897445817	0.366329044586915	0.448819604263872	8	0.8	0.890980620681101	1	8	0.9	0.74239747673157	1	15	1.05574953672096	0.456844104718381	0.67516315874525	421	M73
adipose	M105	NA	48	NKX2-2,CACNB3,RAB11B	DBNDD1	0.0274629666175773	0.446673862290645	0.572194871693839	-0.0310948476178912	0.390427516008129	0.474895007452195	2	0.1	0.999999999857574	1	0	0	1	1	17	0.623185490425566	0.999141135847519	1	422	M11
adipose	M592	NA	12	SNORA16A		-0.0433401050837561	0.229654324855742	0.325656983504557	0.00762802275829106	0.833169172382872	0.882232409519131	1	0.2	0.998577687129446	1	1	0.2	0.99560879545704	1	4	0.586527520400533	0.973523179153278	1	423	M360
adipose	M121	NA	95	CCDC144A,ADPRHL1,COLGALT2,SPHKAP,ZNF440	CCDC144A,ZNF440	0.0210261982838813	0.56018290347682	0.676497730690384	-0.034449380163261	0.341326696866268	0.426447675590942	10	0.3	0.999999999997959	1	6	0.2	0.999999999999222	1	32	0.592701494299486	0.999998408109623	1	424	M14
adipose	M482	GO_CHROMOSOME_ORGANIZATION	158	C10orf118,ESCO1,DDX6,CEP350,MIER1,ARGLU1,XRN1	CDC27	-0.0374912431089694	0.298797784818908	0.409733547746253	0.01746908117012	0.629509296549621	0.71259889050136	45	0.7	0.999860206176169	1	36	0.6	0.9999207254464	1	100	1.11365984886177	0.0579293061836932	0.145831984721138	425	M142
adipose	M462	GO_CONTRACTILE_FIBER	18	CNN1	CNN1	-0.0443569847633637	0.218898672556711	0.312007685390693	0.00234084996139471	0.948461489614385	0.965636848581246	4	0.5	0.978096380860191	1	5	0.8	0.842288527894229	1	12	1.17305504080107	0.275717911200027	0.448036503598269	426	M131
adipose	M264	NA	13	PSMB11,TSNAXIP1		0.039198501726576	0.2773176603483	0.383395453924153	0.0126100065629973	0.727675667423116	0.796978111939603	0	0	1	1	1	0.2	0.997207175582842	1	3	0.406057514123446	0.997236876757297	1	427	M62
adipose	M605	NA	17	DGAT2		0.0223737054704991	0.535314335075044	0.652696514573427	0.00260565890644493	0.942640713534293	0.965636848581246	8	1.1	0.427614098839959	1	7	1.1	0.428004607892916	1	14	1.44906799157779	0.0262211771537092	0.0822282407990278	428	M371
adipose	M355	NA	26	PNLIPRP2		0.0271263461009398	0.45226697917277	0.574932620291022	-0.0273615360242925	0.449837076321814	0.538102980186378	2	0.2	0.999986575512519	1	1	0.1	0.999992241455758	1	3	0.203028757061723	0.999999807833366	1	429	M97
adipose	M131	GO_CONTRACTILE_FIBER	53	CNN1,ACTA2,ACTC1,PLN	PLN	-0.0281027992506924	0.436151776022054	0.567333672666219	-0.026049914898012	0.471864342472165	0.557982885414242	14	0.6	0.994027742992638	1	13	0.7	0.976550325102532	1	31	1.02918979994811	0.460617897540483	0.675572916392708	430	M17
adipose	M433	NA	16	GALNTL6,FKBP6		-0.00443686422184942	0.902171577015616	0.938467869679986	0.0402308299327975	0.266413348497624	0.342145061776137	1	0.1	0.999840250793594	1	0	0	1	1	4	0.4398956403004	0.997815737696482	1	431	M126
adipose	M55	GO_EPIDERMIS_DEVELOPMENT	32	KRTDAP		-0.0015420302907739	0.965924645690079	0.981441507468233	-0.0411373103936157	0.25577986333909	0.330164823595866	4	0.3	0.999944310117612	1	3	0.3	0.999906678689215	1	12	0.6598434604506	0.991331209093238	1	432	M10
adipose	M239	GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	267	POTEA,LRRIQ1,GPALPP1,SMR3A,FGA,KIAA1644,PRDM7	POTEA,LRRIQ1	0.0296715746611851	0.410965239368417	0.540125743169919	-0.0233074489815426	0.519779406064064	0.608815693213927	18	0.2	1	1	12	0.1	1	1	69	0.454723583231874	1	1	433	M51
adipose	M37	NA	44	ECSCR,TEK	ECSCR	0.000526096875844229	0.988371339893668	0.993894523637545	0.0332983946974579	0.35771014278921	0.440392535891339	17	0.9	0.729064672486104	1	15	0.9	0.677354839505167	1	35	1.39966794641036	0.00136309394394188	0.00832193724760558	434	M7
adipose	M544	GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	252	POTEA,LRRIQ1,GPALPP1,FGA,KIAA1644,PRDM7	POTEA,LRRIQ1	0.0294479144904852	0.414502478548061	0.541959313037	-0.0221188308664303	0.541298240726783	0.625335410519983	17	0.2	1	1	11	0.1	1	1	68	0.474807992705193	1	1	435	M239
adipose	M665	NA	11	GALNTL6		-0.00920254227674274	0.798761155625911	0.870009525995738	0.0364808731289274	0.313600145286631	0.394730531131928	1	0.2	0.99754336361825	1	0	0	1	1	3	0.479886153054982	0.98927014250181	1	436	M433
adipose	M195	REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	10	MMRN2	MMRN2	0.00563971119581623	0.875841770934504	0.925210722532065	0.0371544144595307	0.3047434643766	0.384539134599899	2	0.5	0.964907534837084	1	0	0	1	1	8	1.40766604896128	0.12140264011144	0.24473998365095	437	M39
adipose	M51	GO_SENSORY_PERCEPTION	341	POTEA,LRRIQ1,GPALPP1,ADARB2,C4orf17,SMR3A,FGA,KIAA1644,PRDM7,SLC17A6	POTEA,LRRIQ1	0.0275474601677847	0.445276153133369	0.572194871693839	-0.0219164213569868	0.545006434443866	0.628185093003636	22	0.2	1	1	14	0.1	1	1	80	0.412805292950522	1	1	438	M10
adipose	M750	GO_RNA_CATABOLIC_PROCESS	13	RPS19	LSM7	-0.00834224311621595	0.817224840418698	0.879820785642258	-0.0338969387682554	0.34912956673932	0.431930466430552	5	0.9	0.702393929269571	1	4	0.8	0.755465371306568	1	10	1.35352504707815	0.116830700239778	0.244732264096913	439	M538
adipose	M415	NA	20	CD46,OSTM1	CD46	0.0105165753503758	0.770778231314785	0.847856054446263	0.0319553326184426	0.377441094513233	0.461316893293952	5	0.6	0.965705741296649	1	4	0.5	0.966091408489898	1	13	1.14372866478104	0.307660984051005	0.486488931030651	440	M119
adipose	M58	GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	85	OR52K1	OR52K1	0.00731009177611036	0.839510242269543	0.894299331765029	-0.0327487543080454	0.365705285085014	0.448819604263872	6	0.2	0.999999999999955	1	2	0.1	0.999999999999999	1	23	0.476122340089844	0.999999993502308	1	441	M10
adipose	M474	NA	23	SLC12A4		0.0195375136643303	0.588290546436425	0.698767644358759	0.0246332493610173	0.49630747490816	0.58538830373783	3	0.3	0.999472422539933	1	2	0.2	0.999572038363417	1	12	0.91804307540953	0.74728598403576	1	442	M133
adipose	M22	NA	34	ITSN2,SON	SON,TOP1	-0.0277018853062101	0.442728062461259	0.571480611238257	0.0171232708958586	0.636308432556131	0.717087008626731	11	0.8	0.908790025175049	1	8	0.6	0.962739218078347	1	19	0.98329613714207	0.614777728970115	0.850941899215332	443	M5
adipose	M362	NA	25	NKX2-2,CACNB3	CACNB3	0.0246232920316908	0.495073273281293	0.613987932059642	-0.0196028711486701	0.588263573356432	0.674969088703752	1	0.1	0.999998836085147	1	0	0	1	1	12	0.844599629376768	0.862826508283933	1	444	M105
adipose	M435	NA	18	IL17A		0.0147900774896186	0.681979324820532	0.777210671980156	-0.0272180280439494	0.45221842957205	0.539675767366645	1	0.1	0.999946475037271	1	1	0.2	0.999709505002945	1	6	0.586527520400533	0.987778505747793	1	445	M126
adipose	M439	NA	47	GAS2L2,GABBR2,EPS8L1		0.0209392470740241	0.561806603299168	0.676843193498521	0.0221410914898287	0.540891189326223	0.625335410519983	4	0.2	0.99999995278265	1	2	0.1	0.999999984064507	1	18	0.673882683013379	0.996576068852524	1	446	M127
adipose	M249	GO_EPIDERMIS_DEVELOPMENT	23	KRTDAP		-0.00871212746479851	0.809273353649232	0.875369858054845	-0.0300548838283265	0.406479294703009	0.49323386839262	4	0.4	0.9970993258572	1	3	0.4	0.997066316641306	1	10	0.765035896174608	0.933078464469592	1	447	M55
adipose	M122	NA	224	CAV3,PPM1J,DLK1,TSGA13,PKN1,FAM71F1,RCVRN,SCAF1	CAV3	-0.014602940506977	0.685787425504824	0.779794241135822	0.0260437232014376	0.471969713354339	0.557982885414242	17	0.2	1	1	15	0.2	1	1	60	0.471316757464714	1	1	448	M14
adipose	M128	REACTOME_OLFACTORY_SIGNALING_PATHWAY	114	TLX3,ETV4,FEV,SYNGAP1,C4BPB,FCHSD1,ZNF213	TLX3	-0.0161422502868016	0.654708494053425	0.754629835970463	0.0223044745481367	0.537908293561375	0.624269716839577	13	0.3	0.999999999999887	1	4	0.1	1	1	29	0.447613107674091	0.999999999997797	1	449	M14
adipose	M266	NA	10	ZSCAN20		-0.00601271033229725	0.867703372238028	0.918531184837745	-0.0288392742047709	0.425732035450878	0.514129856654282	1	0.2	0.995757036689297	1	1	0.3	0.989145175897529	1	1	0.17595825612016	0.99977601115226	1	450	M64
adipose	M66	NA	68	ARHGEF19,C13orf35,ABCB8,CCDC157	ARHGEF19	0.0199817980732215	0.579834227565288	0.693482967649363	-0.0192277374282945	0.595424046363778	0.68163929289609	4	0.1	0.999999999998578	1	2	0.1	0.999999999998346	1	18	0.465771854435718	0.999999906238853	1	451	M10
adipose	M98	NA	38	FUNDC1	FUNDC1	0.010057400415371	0.780524804658498	0.85486050034026	0.0261999764273266	0.469314542246872	0.557448728584312	6	0.4	0.999879276805046	1	6	0.4	0.99862008995823	1	19	0.8797912806008	0.844935837210964	1	452	M11
adipose	M590	GO_MAINTENANCE_OF_CELL_POLARITY	23	FUNDC1,PDZD11		0.00899653257080073	0.80317272463472	0.872114589410232	0.026772078469247	0.459663661715125	0.547270147830243	3	0.3	0.999472422539933	1	4	0.5	0.987023943452426	1	13	0.994546665026991	0.598304438105385	0.83400012584387	453	M356
adipose	M28	NA	10	HOOK3		0.017056000259071	0.636534062374211	0.742134183321084	0.0197859684616554	0.584783134037641	0.672500604143287	2	0.5	0.964907534837084	1	3	0.8	0.7671624269784	1	6	1.05574953672096	0.552033833009241	0.780248937158313	454	M5
adipose	M441	REACTOME_OLFACTORY_SIGNALING_PATHWAY	78	TLX3,ETV4,ZNF213	TLX3	-0.0128269331319998	0.722312927212597	0.815826654396371	0.0226137779361023	0.532283984150168	0.619162519494219	7	0.2	0.999999999987559	1	3	0.1	0.999999999999544	1	13	0.293263760200267	0.999999999999958	1	455	M128
adipose	M647	NA	20	CPNE2,OS9	CPNE2	0.0270916891571076	0.452845055752817	0.574932620291022	0.00746611391345318	0.836659913952328	0.883820284884923	7	0.8	0.806166709142398	1	7	1	0.633088782716368	1	15	1.3196869209012	0.0759693740630505	0.182182479980586	456	M396
adipose	M270	NA	58	ARHGEF19,C13orf35,ABCB8	ARHGEF19	0.0168360725768233	0.640889038322134	0.745493915841378	-0.0190000652607499	0.599789065350241	0.683543394295545	4	0.2	0.99999999978707	1	2	0.1	0.999999999867206	1	14	0.424726825117627	0.99999990582703	1	457	M66
adipose	M39	REACTOME_CELL_JUNCTION_ORGANIZATION	29	ADCY4,MMRN2	MMRN2	0.0273311204057744	0.448859858559438	0.573543152603726	-0.00657807452295173	0.855861327831626	0.896662880702873	6	0.5	0.995744794182606	1	6	0.6	0.978629408375383	1	27	1.63823203973942	1.94204746228501e-05	0.000237780397377238	458	M7
adipose	M546	KEGG_OLFACTORY_TRANSDUCTION	198	CYP2B6,OR51Q1,TMEM253,TNFSF18,IFNA21,KRT33A	CYP2B6,SYT10	0.0172700006445162	0.632308454991444	0.740620551448311	-0.0178385726734873	0.622279036757602	0.707580208088419	5	0.1	1	1	5	0.1	1	1	55	0.488772933667111	1	1	459	M241
